12050064,0.0
12099908,0.0
12149759,0.0
12200164,0.0
12249940,0.0
12299804,0.0
12349753,0.0
12399961,39.8335
12449839,60.15038
12499717,60.14676
12550020,59.63859
12599903,80.18925
12649792,80.18121
12699680,60.1347
12750122,79.299
12800013,60.13109
12849778,80.38262
12899674,60.12506
12950125,79.28485
13000026,80.16032
13049930,60.11542
13099838,80.15068
13150169,59.60541
13200079,80.14587
13250035,60.05405
13299950,80.13784
13349868,80.13302
13399786,60.09977
13450130,79.45336
13500056,60.08893
13549982,80.11858
13599909,80.12178
13649841,60.08291
13699778,80.10253
13750134,59.57345
13800070,80.10414
13850006,80.10414
13899949,60.06968
13949892,80.09451
13999838,60.06607
14050210,79.40762
14100163,80.07687
14150116,60.05766
14200073,80.06886
14250075,59.9988
14300035,80.06565
14349866,80.27454
14399834,60.03963
14449802,80.05284
14499770,60.03843
14549744,80.04322
14599715,80.04803
14650114,59.52381
14700093,80.03522
14750075,60.02281
14800055,80.03362
